Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
64;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
65;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
66;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
67;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
68;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
69;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
70;10;7,5512;3,8377;17,8943;3,0626;10,6530;29,5372;1,4189;0,4000;0,5000
71;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
72;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
73;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
74;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
75;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
76;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
77;11;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
78;12;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
79;12;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
80;12;5,4918;2,7911;13,0141;2,2274;7,7476;29,5372;1,4189;0,4000;0,5000
81;12;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
82;12;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
83;12;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
84;12;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
85;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
86;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
87;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
88;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
89;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
90;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
91;13;5,4918;2,7911;13,0141;2,2274;7,7476;35,6483;1,4189;0,4000;0,5000
