Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
55;8;4,9501;2,7020;7,2369;1,2386;4,3083;23,4260;2,3000;0,4000;0,5000
56;8;4,9501;2,7020;7,2369;1,2386;4,3083;23,4260;2,3000;0,4000;0,5000
57;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
58;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
59;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
60;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
61;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
62;9;4,5197;2,7020;7,2369;1,2386;4,3083;23,4260;2,1000;0,4000;0,5000
63;9;4,5197;2,7020;7,2369;1,2386;4,3083;29,5372;2,1000;0,4000;0,5000
64;10;4,5197;2,7020;7,2369;1,2386;4,3083;29,5372;2,1000;0,4000;0,5000
65;10;4,5197;2,7020;7,2369;1,2386;4,3083;29,5372;2,1000;0,4000;0,5000
66;10;3,6588;2,7020;7,2369;1,2386;4,3083;29,5372;1,7000;0,4000;0,5000
67;10;3,6588;2,7020;7,2369;1,2386;4,3083;29,5372;1,7000;0,4000;0,5000
68;10;3,6588;2,7020;7,2369;1,2386;4,3083;29,5372;1,7000;0,4000;0,5000
69;10;3,6588;2,7020;7,2369;1,2386;4,3083;29,5372;1,7000;0,4000;0,5000
70;10;3,6588;2,7020;7,2369;1,2386;4,3083;29,5372;1,7000;0,4000;0,5000
71;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
72;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
73;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
74;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
75;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
76;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
77;11;2,7441;2,2102;5,4277;0,9290;3,2312;29,5372;1,7000;0,4000;0,5000
78;12;1,7218;2,2102;3,6184;0,6193;2,1542;29,5372;1,6000;0,4000;0,5000
79;12;1,7218;2,2102;3,6184;0,6193;2,1542;29,5372;1,6000;0,4000;0,5000
80;12;1,7218;2,2102;3,6184;0,6193;2,1542;29,5372;1,6000;0,4000;0,5000
81;12;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
82;12;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
83;12;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
84;12;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
85;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
86;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
87;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
88;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
89;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
90;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
91;13;1,7218;2,2102;3,6184;0,6193;2,1542;35,6483;1,6000;0,4000;0,5000
