Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
64;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
65;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
66;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
67;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
68;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
69;10;2,7987;0,4053;3,9407;0,7588;2,3460;29,5372;2,3881;0,4500;0,5000
70;10;2,7456;0,4053;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
71;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
72;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
73;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
74;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
75;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
76;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
77;11;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
78;12;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
79;12;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
80;12;2,7456;0,6080;3,9407;0,7588;2,3460;29,5372;2,3428;0,4500;0,5000
81;12;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
82;12;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
83;12;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
84;12;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
85;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
86;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
87;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
88;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
89;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
90;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
91;13;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
92;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
93;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
94;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
95;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
96;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
97;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
98;14;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
99;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
100;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
101;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
102;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
103;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
104;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
105;15;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
106;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
107;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
108;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
109;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
110;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
111;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
112;16;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
113;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
114;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
115;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
116;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
117;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
118;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
119;17;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
120;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
121;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
122;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
123;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
124;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
125;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
126;18;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
127;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
128;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
129;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
130;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
131;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
132;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
133;19;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
134;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
135;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
136;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
137;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
138;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
139;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
140;20;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
141;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
142;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
143;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
144;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
145;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
146;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
147;21;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
148;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
149;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
150;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
151;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
152;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
153;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
154;22;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
155;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
156;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
157;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
158;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
159;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
160;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
161;23;2,7456;0,6080;3,9407;0,7588;2,3460;35,6483;2,3428;0,4500;0,5000
162;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
163;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
164;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
165;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
166;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
167;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
168;24;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
169;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
170;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
171;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
172;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
173;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
174;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
175;25;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
176;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
177;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
178;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
179;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
180;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
181;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
182;26;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
183;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
184;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
185;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
186;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
187;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
188;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
189;27;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
190;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
191;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
192;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
193;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
194;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
195;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
196;28;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
197;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
198;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
199;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
200;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
201;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
202;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
203;29;3,0151;0,6080;3,9407;0,7588;2,3460;35,6483;2,5728;0,4500;0,5000
204;30;;;;;;35,6483;;;
205;30;;;;;;35,6483;;;
206;30;;;;;;35,6483;;;
207;30;;;;;;35,6483;;;
208;30;;;;;;35,6483;;;
209;30;;;;;;35,6483;;;
210;30;;;;;;35,6483;;;
211;31;;;;;;35,6483;;;
212;31;;;;;;35,6483;;;
213;31;;;;;;35,6483;;;
214;31;;;;;;35,6483;;;
215;31;;;;;;35,6483;;;
216;31;;;;;;35,6483;;;
217;31;;;;;;35,6483;;;
218;32;;;;;;35,6483;;;
219;32;;;;;;35,6483;;;
220;32;;;;;;35,6483;;;
221;32;;;;;;35,6483;;;
222;32;;;;;;35,6483;;;
223;32;;;;;;35,6483;;;
224;32;;;;;;35,6483;;;
225;33;;;;;;35,6483;;;
226;33;;;;;;35,6483;;;
227;33;;;;;;35,6483;;;
228;33;;;;;;35,6483;;;
229;33;;;;;;35,6483;;;
230;33;;;;;;35,6483;;;
231;33;;;;;;35,6483;;;
232;34;;;;;;35,6483;;;
233;34;;;;;;35,6483;;;
234;34;;;;;;35,6483;;;
235;34;;;;;;35,6483;;;
236;34;;;;;;35,6483;;;
237;34;;;;;;35,6483;;;
238;34;;;;;;35,6483;;;
239;35;;;;;;35,6483;;;
240;35;;;;;;35,6483;;;
241;35;;;;;;35,6483;;;
242;35;;;;;;35,6483;;;
243;35;;;;;;35,6483;;;
244;35;;;;;;35,6483;;;
245;35;;;;;;35,6483;;;
246;36;;;;;;;;;
247;36;;;;;;;;;
248;36;;;;;;;;;
249;36;;;;;;;;;
250;36;;;;;;;;;
251;36;;;;;;;;;
252;36;;;;;;;;;
253;37;;;;;;;;;
254;37;;;;;;;;;
255;37;;;;;;;;;
256;37;;;;;;;;;
257;37;;;;;;;;;
258;37;;;;;;;;;
259;37;;;;;;;;;
260;38;;;;;;;;;
261;38;;;;;;;;;
262;38;;;;;;;;;
263;38;;;;;;;;;
264;38;;;;;;;;;
265;38;;;;;;;;;
266;38;;;;;;;;;
267;39;;;;;;;;;
268;39;;;;;;;;;
269;39;;;;;;;;;
270;39;;;;;;;;;
271;39;;;;;;;;;
272;39;;;;;;;;;
273;39;;;;;;;;;
