Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
64;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
65;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
66;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
67;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
68;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
69;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
70;10;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
71;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
72;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
73;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
74;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
75;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
76;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
77;11;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
78;12;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
79;12;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
80;12;11,4975;3,3596;13,8073;2,3631;8,2199;29,5372;2,8000;0,4000;0,5000
81;12;13,3800;3,3596;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
82;12;13,3800;3,3596;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
83;12;13,3800;3,3596;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
84;12;13,3800;3,3596;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
85;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
86;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
87;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
88;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
89;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
90;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
