Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;1,7142;3,7351;1,8856;0,3227;1,1226;29,5372;3,0568;0,4000;0,5000
64;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
65;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
66;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
67;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
68;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
69;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
70;10;1,8230;3,9764;2,0053;0,3432;1,1938;29,5372;3,0568;0,4000;0,5000
71;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
72;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
73;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
74;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
75;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
76;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
77;11;1,9386;4,2165;2,1324;0,3650;1,2695;29,5372;3,0568;0,4000;0,5000
78;12;2,0473;4,4579;2,2520;0,3854;1,3407;29,5372;3,0568;0,4000;0,5000
79;12;2,0473;4,4579;2,2520;0,3854;1,3407;29,5372;3,0568;0,4000;0,5000
80;12;2,0473;4,4579;2,2520;0,3854;1,3407;29,5372;3,0568;0,4000;0,5000
81;12;2,0473;4,4579;2,2520;0,3854;1,3407;35,6483;3,0568;0,4000;0,5000
82;12;2,0473;4,4579;2,2520;0,3854;1,3407;35,6483;3,0568;0,4000;0,5000
83;12;2,0473;4,4579;2,2520;0,3854;1,3407;35,6483;3,0568;0,4000;0,5000
84;12;2,0473;4,4579;2,2520;0,3854;1,3407;35,6483;3,0568;0,4000;0,5000
85;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
86;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
87;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
88;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
89;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
90;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
91;13;2,1562;4,6992;2,3718;0,4059;1,4120;35,6483;3,0568;0,4000;0,5000
92;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
93;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
94;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
95;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
96;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
97;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
98;14;2,2661;4,9406;2,4927;0,4266;1,4840;35,6483;3,0568;0,4000;0,5000
99;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
100;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
101;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
102;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
103;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
104;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
105;15;2,3749;5,1806;2,6124;0,4471;1,5553;35,6483;3,0568;0,4000;0,5000
106;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
107;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
108;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
109;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
110;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
111;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
112;16;2,4838;5,4220;2,7322;0,4676;1,6265;35,6483;3,0568;0,4000;0,5000
113;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
114;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
115;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
116;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
117;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
118;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
119;17;2,5937;5,6633;2,8531;0,4883;1,6985;35,6483;3,0568;0,4000;0,5000
120;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
121;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
122;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
123;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
124;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
125;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
126;18;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
127;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
128;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
129;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
130;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
131;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
132;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
133;19;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
134;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
135;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
136;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
137;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
138;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
139;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
140;20;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
141;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
142;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
143;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
144;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
145;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
146;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
147;21;3,5013;2,0445;3,8514;0,6592;2,2928;35,6483;3,0568;0,4000;0,5000
148;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
149;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
150;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
151;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
152;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
153;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
154;22;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
155;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
156;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
157;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
158;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
159;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
160;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
161;23;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
162;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
163;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
164;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
165;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
166;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
167;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
168;24;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
169;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
170;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
171;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
172;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
173;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
174;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
175;25;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
176;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
177;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
178;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
179;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
180;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
181;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
182;26;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
183;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
184;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
185;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
186;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
187;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
188;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
189;27;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
190;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
191;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
192;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
193;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
194;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
195;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
196;28;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
197;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
198;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
199;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
200;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
201;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
202;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
203;29;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
204;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
205;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
206;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
207;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
208;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
209;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
210;30;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
211;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
212;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
213;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
214;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
215;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
216;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
217;31;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
218;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
219;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
220;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
221;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
222;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
223;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
224;32;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
225;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
226;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
227;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
228;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
229;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
230;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
231;33;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
232;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
233;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
234;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
235;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
236;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
237;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
238;34;3,2400;2,0445;5,7795;0,9892;3,4407;35,6483;1,8851;0,4000;0,5000
239;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
240;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
241;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
242;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
243;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
244;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
245;35;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
246;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
247;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
248;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
249;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
250;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
251;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
252;36;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
253;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
254;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
255;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
256;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
257;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
258;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
259;37;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
260;38;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
261;38;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
262;38;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
263;38;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
264;38;4,0903;2,6980;7,2962;1,2487;4,3436;35,6483;1,8851;0,4000;0,5000
