Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
64;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
65;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
66;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
67;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
68;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
69;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
70;10;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
71;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
72;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
73;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
74;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
75;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
76;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
77;11;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
78;12;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
79;12;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
80;12;1,3151;0,5397;1,4521;0,2485;0,4322;29,5372;3,0453;0,8000;0,2500
81;12;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
82;12;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
83;12;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
84;12;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
85;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
86;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
87;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
88;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
89;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
90;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
91;13;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
92;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
93;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
94;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
95;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
96;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
97;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
98;14;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
99;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
100;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
101;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
102;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
103;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
104;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
105;15;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
106;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
107;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
108;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
109;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
110;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
111;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
112;16;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
113;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
114;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
115;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
116;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
117;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
118;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
119;17;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
120;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
121;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
122;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
123;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
124;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
125;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
126;18;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
127;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
128;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
129;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
130;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
131;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
132;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
133;19;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
134;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
135;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
136;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
137;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
138;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
139;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
140;20;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
141;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
142;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
143;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
144;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
