Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
40;6;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
41;6;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
42;6;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
43;7;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
44;7;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
45;7;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
46;7;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
47;7;5,4391;3,0621;6,2746;1,0739;3,7354;17,3149;2,9148;0,4000;0,5000
48;7;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
49;7;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
50;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
51;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
52;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
53;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
54;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
55;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
56;8;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
57;9;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
58;9;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
59;9;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
60;9;5,4391;3,0621;6,2746;1,0739;3,7354;23,4260;2,9148;0,4000;0,5000
61;9;9,0651;4,1035;10,4576;1,7898;6,2257;23,4260;2,9148;0,4000;0,5000
62;9;9,0651;4,1035;10,4576;1,7898;6,2257;23,4260;2,9148;0,4000;0,5000
63;9;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
64;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
65;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
66;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
67;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
68;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
69;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
70;10;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
71;11;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
72;11;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
73;11;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
74;11;9,0651;4,1035;10,4576;1,7898;6,2257;29,5372;2,9148;0,4000;0,5000
75;11;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
76;11;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
77;11;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
78;12;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
79;12;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
80;12;8,0000;4,1035;10,4576;1,7898;6,2257;29,5372;2,5723;0,4000;0,5000
81;12;8,0000;4,1035;10,4576;1,7898;6,2257;35,6483;2,5723;0,4000;0,5000
82;12;8,0000;4,1035;10,4576;1,7898;6,2257;35,6483;2,5723;0,4000;0,5000
83;12;8,0000;4,1035;10,4576;1,7898;6,2257;35,6483;2,5723;0,4000;0,5000
84;12;8,0000;4,1035;10,4576;1,7898;6,2257;35,6483;2,5723;0,4000;0,5000
85;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
86;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
87;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
88;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
89;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
90;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
91;13;6,7000;4,1035;10,4576;1,7898;6,2257;35,6483;2,1543;0,4000;0,5000
92;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
93;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
94;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
95;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
96;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
