Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
63;9;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
64;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
65;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
66;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
67;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
68;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
69;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
70;10;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
71;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
72;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
73;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
74;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
75;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
76;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
77;11;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
78;12;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
79;12;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
80;12;0,9900;0,2750;0,8250;0,1694;0,2947;29,5372;4,0350;0,8000;0,3000
81;12;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
82;12;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
83;12;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
84;12;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
85;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
86;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
87;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
88;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
89;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
90;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
91;13;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
92;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
93;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
94;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
95;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
96;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
97;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
98;14;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
99;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
100;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
101;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
102;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
103;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
104;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
105;15;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
106;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
107;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
108;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
109;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
110;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
111;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
112;16;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
113;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
114;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
115;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
116;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
117;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
118;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
119;17;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
120;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
121;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
122;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
123;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
124;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
125;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
126;18;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
127;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
128;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
129;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
130;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
131;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
132;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
133;19;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
134;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
135;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
136;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
137;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
138;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
139;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
140;20;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
141;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
142;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
143;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
144;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
145;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
146;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
147;21;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
148;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
149;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
150;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
151;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
152;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
153;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
154;22;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
155;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
156;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
157;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
158;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
159;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
160;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
161;23;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
162;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
163;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
164;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
165;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
166;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
167;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
168;24;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
169;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
170;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
171;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
172;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
173;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
174;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
175;25;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
176;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
177;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
178;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
179;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
180;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
181;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
182;26;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
183;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
184;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
185;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
186;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
187;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
188;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
189;27;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
190;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
191;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
192;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
193;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
194;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
195;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
196;28;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
197;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
198;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
199;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
200;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
201;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
202;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
203;29;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
204;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
205;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
206;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
207;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
208;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
209;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
210;30;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
211;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
212;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
213;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
214;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
215;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
216;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
217;31;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
218;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
219;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
220;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
221;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
222;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
223;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
224;32;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
