Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
43;7;1,9733;2,0158;2,3698;0,4056;1,4108;17,3149;2,8000;0,4000;0,5000
44;7;1,9733;2,0158;2,3698;0,4056;1,4108;17,3149;2,8000;0,4000;0,5000
45;7;1,9733;2,0158;2,3698;0,4056;1,4108;17,3149;2,8000;0,4000;0,5000
46;7;1,9733;2,0158;2,3698;0,4056;1,4108;17,3149;2,8000;0,4000;0,5000
47;7;1,9733;2,0158;2,3698;0,4056;1,4108;17,3149;2,8000;0,4000;0,5000
48;7;1,9733;2,0158;2,3698;0,4056;1,4108;23,4260;2,8000;0,4000;0,5000
49;7;1,9733;2,0158;2,3698;0,4056;1,4108;23,4260;2,8000;0,4000;0,5000
50;8;1,9733;2,0158;2,3698;0,4056;1,4108;23,4260;2,8000;0,4000;0,5000
51;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
52;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
53;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
54;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
55;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
56;8;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
57;9;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
58;9;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
59;9;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
60;9;2,7627;1,4111;3,3177;0,5678;1,9751;23,4260;2,8000;0,4000;0,5000
61;9;3,5520;1,8142;4,2656;0,7301;2,5394;23,4260;2,8000;0,4000;0,5000
62;9;3,5520;1,8142;4,2656;0,7301;2,5394;23,4260;2,8000;0,4000;0,5000
63;9;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
64;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
65;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
66;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
67;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
68;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
69;10;3,5520;1,8142;4,2656;0,7301;2,5394;29,5372;2,8000;0,4000;0,5000
70;10;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
71;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
72;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
73;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
74;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
75;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
76;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
77;11;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
78;12;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
79;12;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
80;12;4,3413;2,2174;5,2135;0,8923;3,1038;29,5372;2,8000;0,4000;0,5000
81;12;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
82;12;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
83;12;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
84;12;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
85;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
86;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
87;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
88;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
89;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
90;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
91;13;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
92;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
93;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
94;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
95;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
96;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
97;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
98;14;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
99;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
100;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
101;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
102;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
103;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
104;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
105;15;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
106;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
107;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
108;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
109;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
110;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
111;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
112;16;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
113;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
114;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
115;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
116;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
117;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
118;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
119;17;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
120;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
121;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
122;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
123;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
124;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
125;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
126;18;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
127;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
128;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
129;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
130;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
131;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
132;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
133;19;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
134;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
135;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
136;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
137;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
138;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
139;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
140;20;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
141;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
142;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
143;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
144;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
145;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
146;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
147;21;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
148;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
149;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
150;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
151;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
152;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
153;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
154;22;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
155;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
156;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
157;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
158;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
159;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
160;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
161;23;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
162;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
163;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
164;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
165;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
166;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
167;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
168;24;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
169;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
170;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
171;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
172;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
173;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
174;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
175;25;4,3413;2,2174;5,2135;0,8923;3,1038;35,6483;2,8000;0,4000;0,5000
