Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
100;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
101;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
102;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
103;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
104;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
105;15;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
106;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
107;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
108;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
109;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
110;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
111;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
112;16;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
113;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
114;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
115;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
116;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
117;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
118;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
119;17;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
120;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
121;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
122;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
123;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
124;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
125;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
126;18;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
127;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
128;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
129;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
